email,order_entered,energy_source
spoquette@funholding.com,2,gas
spoquette@funholding.com,7,gas
spoquette@funholding.com,10,electric
spoquette@funholding.com,11,electric
spoullion@fasehatice.com,3,gas
sragel@kinnamplus.com,2,electric
srauser@zathunicon.com,3,electric
srauser@zathunicon.com,6,gas
sreitler@green-plus.com,1,fuel oil
sreitler@openlane.com,1,fuel oil
sreitler@openlane.com,3,electric
srestrepo@bioplex.com,1,gas
srestrepo@bioplex.com,5,gas
sriopelle@opentech.com,1,electric
sriopelle@opentech.com,2,gas
sriopelle@opentech.com,4,electric
sriopelle@opentech.com,5,gas
ssamu@plexzap.com,1,gas
ssaulter@sonron.com,1,electric
ssayaphon@rangreen.com,3,electric
sscheyer@rangreen.com,1,gas
sscheyer@stanredtax.com,3,gas
sschieler@opentech.com,3,electric
sschmaltz@inity.com,1,electric
sschmaltz@ron-tech.com,1,gas
sschmaltz@xx-holding.com,3,electric
ssengbusch@yearin.com,3,electric
ssengbusch@yearin.com,4,gas
ssengbusch@yearin.com,5,electric
ssengbusch@yearin.com,6,gas
sshadrick@dontechi.com,3,electric
ssimilton@conecom.com,1,electric
ssimilton@conecom.com,3,fuel oil
sskursky@gogozoom.com,3,electric
sskursky@gogozoom.com,4,electric
sslayton@opentech.com,1,electric
sslusarski@bioholding.com,2,electric
sspringe@donware.com,5,electric
sstrassner@year-job.com,2,electric
sstrassner@year-job.com,3,electric
sswayze@finhigh.com,2,electric
stawil@rundofase.com,3,electric
stegarden@rantouch.com,1,gas
stegarden@rantouch.com,2,electric
stillotson@doncon.com,2,gas
stomasulo@rundofase.com,2,gas
stomasulo@rundofase.com,4,fuel oil
sturinetti@sumace.com,1,electric
sturinetti@sumace.com,2,gas
sturinetti@sumace.com,7,electric
sturinetti@sumace.com,8,electric
suyetake@plussunin.com,2,electric
suyetake@plussunin.com,6,electric
svillanueva@year-job.com,2,gas
svillanueva@year-job.com,4,electric
svocelka@zotware.com,2,electric
svonasek@plussunin.com,2,fuel oil
sweight@rundofase.com,1,gas
sweight@rundofase.com,2,electric
sweight@rundofase.com,4,electric
swesterbeck@zencorporation.com,3,gas
swieser@rundofase.com,2,electric
swieser@rundofase.com,3,gas
swildfong@lexiqvolax.com,2,electric
swildfong@lexiqvolax.com,5,electric
swildfong@lexiqvolax.com,9,electric
swolfgramm@openlane.com,3,gas
swolfgramm@opentech.com,1,gas
swolny@gogozoom.com,1,electric
swolny@gogozoom.com,3,gas
sworlds@plussunin.com,1,electric
sworlds@plussunin.com,4,electric
syaw@stanredtax.com,3,electric
syaw@statholdings.com,3,electric
tadkin@year-job.com,1,fuel oil
tadkin@year-job.com,4,fuel oil
tadkin@year-job.com,6,fuel oil
tahle@rangreen.com,1,electric
tahle@rangreen.com,3,electric
tahle@rundofase.com,3,gas
tandreason@fasehatice.com,1,gas
tarias@zencorporation.com,3,electric
tauber@statholdings.com,1,electric
tauber@statholdings.com,3,gas
tauffrey@silis.com,1,gas
tauffrey@silis.com,2,gas
tauffrey@silis.com,3,gas
tbatman@toughzap.com,1,electric
tbennick@xx-holding.com,1,gas
tberganza@bioplex.com,2,electric
tberganza@bioplex.com,6,fuel oil
tberganza@bioplex.com,9,electric
tbevelacqua@iselectrics.com,1,gas
tbilden@doncon.com,3,electric
tbilden@doncon.com,4,electric
tbirkner@zoomit.com,3,fuel oil
tbrachle@plusstrip.com,2,gas
tbrachle@plusstrip.com,3,gas
tbreland@finjob.com,3,electric
tbriddick@golddex.com,3,fuel oil
tbriddick@golddex.com,4,electric
tbrideau@fasehatice.com,1,electric
tbrossart@zathunicon.com,2,fuel oil
tbrucato@singletechno.com,1,electric
tbuvens@green-plus.com,1,gas
tbuvens@green-plus.com,2,electric
tcaiafa@goodsilron.com,3,fuel oil
tcantres@opentech.com,1,fuel oil
tcaudy@conecom.com,4,gas
tcaudy@finjob.com,1,electric
tcaudy@finjob.com,2,fuel oil
tcaudy@finjob.com,3,electric
tcaudy@plexzap.com,2,electric
tcaudy@plexzap.com,3,electric
tchaffins@konex.com,3,electric
tchaffins@lexiqvolax.com,2,gas
tcomnick@yearin.com,2,gas
tcookey@finhigh.com,3,electric
tcorrington@y-corporation.com,5,electric
tcorrington@y-corporation.com,6,gas
tdegonia@zotware.com,1,gas
tdelasancha@konex.com,1,electric
tdelasancha@konex.com,4,gas
tdeleo@ontomedia.com,2,electric
tdevreese@plusstrip.com,1,electric
tdevreese@plusstrip.com,4,gas
tdevreese@plusstrip.com,6,electric
tdevreese@plusstrip.com,7,electric
tdhamer@mathtouch.com,1,fuel oil
tdinos@mathtouch.com,1,gas
tdinos@sonron.com,3,electric
tehmann@zathunicon.com,1,fuel oil
tengelberg@y-corporation.com,1,gas
tengelberg@y-corporation.com,3,fuel oil
tengelberg@y-corporation.com,4,fuel oil
tennaco@dalttechnology.com,1,fuel oil
tennaco@dalttechnology.com,3,electric
tfallick@xx-zobam.com,1,fuel oil
tfallick@xx-zobam.com,2,electric
tfallick@xx-zobam.com,5,gas
tfarrar@betasoloin.com,1,electric
tfarrar@betasoloin.com,2,electric
tfeichtner@goodsilron.com,1,gas
tferencz@rantouch.com,3,electric
tfillingim@yearin.com,1,gas
tfillingim@yearin.com,2,electric
tflosi@fasehatice.com,2,electric
tflosi@fasehatice.com,3,fuel oil
tfoller@zencorporation.com,2,gas
tfoller@zencorporation.com,4,gas
tfrerking@sumace.com,5,gas
tfrerking@sumace.com,7,electric
tfritz@year-job.com,3,gas
tgalam@doncon.com,3,gas
tgalam@kinnamplus.com,3,gas
tgehrett@ganjaflex.com,1,electric
tgehrett@ganjaflex.com,2,gas
tgehrett@openlane.com,1,electric
tgellinger@blackzim.com,2,electric
tgellinger@blackzim.com,5,gas
tglick@opentech.com,3,electric
tgobern@hottechi.com,1,electric
tgobern@hottechi.com,3,electric
tgochal@gogozoom.com,1,electric
tgotter@y-corporation.com,3,gas
tgwalthney@mathtouch.com,1,gas
tharnos@fasehatice.com,2,gas
tharnos@xx-holding.com,1,fuel oil
tharoldson@groovestreet.com,2,electric
thiatt@dalttechnology.com,2,gas
thirpara@finhigh.com,1,gas
thixenbaugh@plexzap.com,2,gas
thixenbaugh@plexzap.com,3,electric
thoa@faxquote.com,2,gas
thollack@newex.com,1,gas
thollack@newex.com,2,electric
thoopengardner@silis.com,1,gas
thoopengardner@silis.com,2,gas
thoopengardner@zumgoity.com,3,fuel oil
thudnall@finhigh.com,1,gas
thudnall@finhigh.com,2,electric
thudnall@kan-code.com,2,electric
thudnall@kan-code.com,3,gas
thudnall@konex.com,3,gas
thusser@condax.com,1,gas
thusser@condax.com,3,gas
tinouye@mathtouch.com,1,electric
tjulia@plexzap.com,1,electric
tkiel@treequote.com,1,electric
tklusman@condax.com,1,electric
tknipp@green-plus.com,1,electric
tknipp@green-plus.com,2,gas
tkorando@inity.com,2,electric
tkorando@inity.com,3,electric
tlace@groovestreet.com,1,electric
tlace@groovestreet.com,4,gas
tlinahan@kan-code.com,1,electric
tlipke@treequote.com,1,gas
tlipke@treequote.com,2,electric
tlipke@treequote.com,3,electric
tlukasik@cancity.com,1,electric
tlukasik@cancity.com,3,gas
tlukasik@cancity.com,5,electric
tlungren@donquadtech.com,3,electric
tmaclead@openlane.com,4,electric
tmaile@zotware.com,1,electric
tmaile@zotware.com,2,electric
tmaile@zotware.com,5,electric
tmaisto@zathunicon.com,1,gas
tmccullan@zotware.com,1,electric
tmcrae@isdom.com,1,electric
tmcrae@isdom.com,3,electric
tmenter@dalttechnology.com,1,gas
tmonarrez@bioplex.com,3,electric
tmonarrez@codehow.com,1,electric
tmotley@groovestreet.com,4,electric
tmugnolo@plusstrip.com,3,electric
tmunis@faxquote.com,4,fuel oil
tnachor@finjob.com,3,electric
tnachor@year-job.com,3,gas
tnayar@statholdings.com,1,fuel oil
tnicolozakes@kinnamplus.com,1,electric
toldroyd@rantouch.com,1,electric
toldroyd@zotware.com,1,electric
toles@domzoom.com,1,electric
tpagliuca@conecom.com,2,electric
tpagliuca@conecom.com,3,electric
tpalaspas@bioplex.com,1,electric
tpalaspas@cancity.com,1,fuel oil
tpalaspas@cancity.com,3,gas
tpalaspas@golddex.com,1,gas
tpapasergi@zoomit.com,1,gas
tperin@betatech.com,1,electric
tperin@betatech.com,2,gas
tperruzza@ron-tech.com,4,fuel oil
tperruzza@ron-tech.com,5,electric
tperruzza@ron-tech.com,6,electric
tperruzza@ron-tech.com,9,electric
tpugh@xx-holding.com,1,fuel oil
trauser@sunnamplex.com,2,electric
treiber@dontechi.com,2,electric
treiber@inity.com,3,gas
treiber@xx-holding.com,3,electric
trentfro@newex.com,1,electric
trentfro@streethex.com,1,gas
trestrepo@opentech.com,6,gas
trodeigues@yearin.com,1,electric
trodenberger@ontomedia.com,3,electric
trodenberger@ontomedia.com,4,gas
troyster@stanredtax.com,2,fuel oil
tsahagun@nam-zim.com,1,electric
tsahagun@nam-zim.com,2,gas
tsaras@goodsilron.com,1,electric
tsemidey@bioplex.com,1,gas
tshields@warephase.com,1,electric
tshields@warephase.com,3,gas
tshin@inity.com,3,gas
tskulski@golddex.com,1,fuel oil
tskulski@golddex.com,3,gas
tskulski@openlane.com,2,electric
tslayton@opentech.com,2,gas
tstem@rangreen.com,2,electric
tstem@rangreen.com,3,electric
tstem@rangreen.com,5,gas
tstenseth@conecom.com,3,electric
tstuer@singletechno.com,3,electric
tsyrop@ganjaflex.com,3,electric
tsyrop@sunnamplex.com,3,gas
ttegarden@toughzap.com,2,electric
ttegarden@toughzap.com,3,electric
ttegarden@zencorporation.com,1,gas
tthreets@scotfind.com,1,gas
tthyberg@year-job.com,2,gas
ttolfree@golddex.com,1,gas
ttolfree@golddex.com,2,gas
ttolfree@yearin.com,1,electric
ttomasulo@j-texon.com,2,electric
tvarriano@bioholding.com,3,gas
tvarriano@hottechi.com,2,fuel oil
tvenere@zoomit.com,1,electric
tvonasek@dontechi.com,1,gas
twaymire@plusstrip.com,1,gas
tweglarz@golddex.com,1,electric
tweglarz@zathunicon.com,1,electric
tweight@y-corporation.com,2,electric
twesterbeck@toughzap.com,1,electric
twiklund@plusstrip.com,3,electric
vangalich@plexzap.com,3,electric
vbarfield@xx-zobam.com,2,gas
vbarfield@xx-zobam.com,4,electric
vbiddy@warephase.com,2,electric
vbiddy@warephase.com,3,electric
vbirkner@bioplex.com,1,electric
vblackwood@konex.com,5,electric
vbookamer@domzoom.com,2,gas
vbourbon@labdrill.com,3,electric
vbourbon@labdrill.com,4,gas
vbrideau@funholding.com,2,electric
vbrideau@funholding.com,3,gas
vbrossart@dontechi.com,6,electric
vbrossart@konmatfix.com,8,gas
vcantres@year-job.com,2,electric
vcantres@year-job.com,4,electric
vcantres@year-job.com,5,gas
vcantres@year-job.com,8,gas
vcantres@yearin.com,1,electric
vcartan@ganjaflex.com,1,gas
vcentini@sonron.com,3,gas
vcoody@warephase.com,3,electric
vcookey@donware.com,3,electric
vcorbley@sunnamplex.com,2,electric
vcraghead@golddex.com,2,electric
vcraghead@golddex.com,3,electric
vdeleo@fasehatice.com,1,electric
vdinos@treequote.com,3,gas
vdinos@treequote.com,4,electric
vdopico@iselectrics.com,1,electric
vdrymon@dontechi.com,1,electric
vfishburne@fasehatice.com,1,electric
vgreenbush@ron-tech.com,2,electric
vgrenet@cancity.com,1,electric
vgrenet@cancity.com,5,gas
vgrenet@cancity.com,6,electric
vgrenet@cancity.com,7,gas
vhamilton@dambase.com,1,electric
vhengel@toughzap.com,1,electric
vhirpara@yearin.com,1,gas
vhirpara@yearin.com,3,fuel oil
vhochard@statholdings.com,4,gas
vhochard@statholdings.com,6,gas
vhoogland@scottech.com,3,gas
vhoogland@scottech.com,4,electric
vinouye@zencorporation.com,3,electric
vinouye@zencorporation.com,4,gas
vjurney@isdom.com,3,electric
vjuvera@condax.com,5,gas
vkeneipp@kan-code.com,1,electric
vkitzman@plusstrip.com,3,electric
vkohl@plussunin.com,1,gas
vkoppinger@sunnamplex.com,1,gas
vkorando@rangreen.com,1,gas
vkorando@rangreen.com,4,gas
vlacovara@konex.com,1,gas
vlapage@dalttechnology.com,3,gas
vleto@nam-zim.com,1,fuel oil
vleto@nam-zim.com,3,electric
vmaybury@faxquote.com,2,electric
vmaybury@faxquote.com,3,fuel oil
vmaybury@faxquote.com,4,gas
vmaybury@faxquote.com,7,electric
vmaynerich@domzoom.com,1,electric
vmccullan@konmatfix.com,1,electric
vmccullan@konmatfix.com,2,gas
vmeteer@donware.com,1,gas
vmunns@plussunin.com,3,gas
vmunns@plussunin.com,4,electric
vogg@gogozoom.com,1,electric
vogg@gogozoom.com,3,electric
vogg@xx-zobam.com,4,electric
vostolaza@dontechi.com,3,gas
vpedrozo@scottech.com,1,fuel oil
vpedrozo@scottech.com,2,gas
vpedrozo@scottech.com,4,gas
vpontoriero@inity.com,2,gas
vrim@finjob.com,3,gas
vriopelle@ron-tech.com,1,electric
vrodefer@plexzap.com,1,electric
vrodefer@plexzap.com,4,electric
vsama@statholdings.com,2,electric
vsama@statholdings.com,3,gas
vsemidey@donquadtech.com,1,gas
vshields@konmatfix.com,3,electric
vshields@lexiqvolax.com,1,electric
vskursky@zathunicon.com,1,electric
vspickerman@silis.com,2,gas
vstimmel@betatech.com,1,gas
vstockham@hottechi.com,1,electric
vstockham@y-corporation.com,1,gas
vstuer@dambase.com,1,electric
vstuer@dambase.com,2,gas
vsweigard@betatech.com,3,electric
vtagala@golddex.com,3,electric
vtagala@golddex.com,4,electric
vtagala@golddex.com,5,electric
vtollner@hottechi.com,1,fuel oil
vtollner@hottechi.com,2,gas
vtollner@plussunin.com,8,gas
vtollner@plussunin.com,9,electric
vupthegrove@dalttechnology.com,3,electric
vupthegrove@dalttechnology.com,4,electric
vupthegrove@dalttechnology.com,5,electric
vupthegrove@dalttechnology.com,10,electric
vvarriano@inity.com,1,gas
vvizarro@hatfan.com,1,gas
vweglarz@cancity.com,3,gas
vweglarz@cancity.com,5,electric
vweglarz@cancity.com,6,gas
vweight@lexiqvolax.com,2,gas
vweight@lexiqvolax.com,6,electric
vweirather@konex.com,3,electric
vwenzinger@zathunicon.com,2,electric
vwenzinger@zathunicon.com,5,electric
vwenzinger@zathunicon.com,7,gas
vwolfgramm@plexzap.com,1,gas
vwolfgramm@plexzap.com,2,electric
vyaw@cancity.com,1,gas
wauffrey@sumace.com,1,electric
wbartolet@plussunin.com,1,electric
wberganza@stanredtax.com,1,electric
wberray@j-texon.com,1,electric
wbowley@scottech.com,4,electric
wbowley@scottech.com,7,gas
wbrachle@bioholding.com,3,gas
wbrachle@groovestreet.com,1,fuel oil
wbrachle@groovestreet.com,3,electric
wbriddick@stanredtax.com,1,electric
wbriddick@stanredtax.com,2,electric
wbuzick@y-corporation.com,1,electric
wbuzick@y-corporation.com,3,electric
wcloney@dambase.com,3,electric
wcloney@dambase.com,4,electric
wcloney@dambase.com,6,electric
wcousey@plussunin.com,1,electric
wdickerson@faxquote.com,3,gas
wemigh@mathtouch.com,1,electric
wemigh@mathtouch.com,3,electric
wfallick@plusstrip.com,4,gas
wfeichtner@ontomedia.com,4,electric
wferencz@konmatfix.com,2,gas
wferencz@openlane.com,4,gas
wfoller@stanredtax.com,1,electric
wfoller@stanredtax.com,4,electric
wgiguere@nam-zim.com,1,electric
wgiguere@stanredtax.com,1,gas
wgiguere@stanredtax.com,3,electric
wgoldammer@zotware.com,5,gas
whauenstein@streethex.com,2,electric
wheintzman@rangreen.com,2,electric
whoopengardner@donquadtech.com,1,gas
whoopengardner@donquadtech.com,3,gas
whudnall@hatfan.com,1,electric
wkampa@stanredtax.com,1,gas
wkampa@stanredtax.com,2,electric
wkampa@stanredtax.com,10,electric
wkohnert@plexzap.com,2,fuel oil
wkoppinger@rantouch.com,3,electric
wkoppinger@rantouch.com,4,electric
wkoppinger@rantouch.com,5,gas
wkownacki@treequote.com,2,electric
wmai@domzoom.com,1,electric
wmai@domzoom.com,2,gas
wmai@domzoom.com,3,electric
wmartabano@green-plus.com,2,electric
wmartabano@green-plus.com,4,gas
wmartabano@green-plus.com,6,electric
wmcdoniel@condax.com,2,fuel oil
wmcdoniel@condax.com,3,gas
wmiro@bioplex.com,3,electric
wmondella@rangreen.com,1,electric
wmontezuma@zotware.com,1,electric
wmotley@opentech.com,3,gas
wnabours@nam-zim.com,1,electric
wnestle@fasehatice.com,4,electric
wpapasergi@finjob.com,1,gas
wpawlowicz@rantouch.com,3,electric
wpawlowicz@rantouch.com,4,electric
wpinilla@toughzap.com,1,electric
wpoquette@betasoloin.com,2,gas
wrodeigues@golddex.com,1,electric
wroyster@donware.com,1,electric
wsaulter@domzoom.com,1,electric
wschieler@condax.com,2,fuel oil
wschieler@condax.com,3,electric
wschieler@condax.com,5,electric
wschieler@kinnamplus.com,1,gas
wshadrick@opentech.com,1,gas
wshadrick@opentech.com,2,electric
wshields@nam-zim.com,1,fuel oil
wstockham@conecom.com,1,electric
wstockham@conecom.com,3,gas
wstockham@conecom.com,4,electric
wstockham@yearin.com,3,electric
wstrassner@golddex.com,2,gas
wstrassner@golddex.com,3,electric
wtreston@cancity.com,3,electric
wtreston@cancity.com,4,electric
wtreston@cancity.com,6,electric
wwildfong@bioholding.com,3,gas
xbiddy@domzoom.com,2,electric
xcanlas@blackzim.com,2,gas
xfarrow@zencorporation.com,1,electric
xhaufler@donquadtech.com,3,electric
xhirpara@mathtouch.com,1,electric
xlizama@golddex.com,1,electric
xmeinerding@konex.com,2,gas
xmeinerding@konex.com,3,electric
xmondella@green-plus.com,4,electric
xsteffensmeier@green-plus.com,1,gas
xsteffensmeier@green-plus.com,2,electric
xsteffensmeier@green-plus.com,3,electric
yandreason@zotware.com,1,gas
yandreason@zotware.com,2,fuel oil
yandreason@zotware.com,6,electric
ybrucato@donquadtech.com,4,electric
ybutzen@sunnamplex.com,1,fuel oil
ychaffins@fasehatice.com,2,electric
ycoody@faxquote.com,2,gas
ycoody@faxquote.com,4,electric
yfarrow@inity.com,1,electric
yfarrow@inity.com,2,fuel oil
yfeichtner@stanredtax.com,1,electric
yferencz@kinnamplus.com,1,electric
yfoller@hatfan.com,1,electric
ygibes@codehow.com,2,electric
yhamilton@newex.com,2,electric
yhamilton@newex.com,4,gas
yhellickson@plexzap.com,1,electric
yhellickson@plexzap.com,3,electric
yjacobos@plexzap.com,2,electric
yjacobos@plexzap.com,3,electric
yjacobos@plexzap.com,6,electric
yjacobos@plexzap.com,7,gas
yjayson@green-plus.com,2,gas
yjayson@green-plus.com,3,fuel oil
ykardas@groovestreet.com,2,electric
ykardas@groovestreet.com,4,electric
ylatzke@gogozoom.com,1,electric
ylietz@domzoom.com,1,gas
ylipke@conecom.com,1,electric
ylipkin@rantouch.com,1,electric
ymeisel@statholdings.com,7,gas
ymirafuentes@j-texon.com,1,gas
ymotley@domzoom.com,1,electric
ymotley@domzoom.com,2,gas
ymotley@domzoom.com,5,gas
ymotley@domzoom.com,6,electric
ymyricks@golddex.com,1,electric
ypapasergi@sonron.com,2,electric
yperigo@xx-zobam.com,1,electric
ypoquette@zotware.com,1,gas
yrulapaugh@konmatfix.com,3,electric
yrulapaugh@konmatfix.com,4,electric
ysengbusch@rantouch.com,1,electric
ysengbusch@rantouch.com,5,electric
yshadrick@sumace.com,1,gas
yshadrick@sumace.com,3,electric
yspickerman@zotware.com,1,gas
yspickerman@zotware.com,2,electric
ysuell@dambase.com,1,fuel oil
ysuell@dambase.com,4,electric
ysuell@dambase.com,7,electric
ywalthall@hottechi.com,1,gas
yweirather@newex.com,2,electric
yweirather@newex.com,3,fuel oil
yyum@yearin.com,2,gas
zgrenet@hatfan.com,3,electric
zrodeigues@scottech.com,3,electric
zvanausdal@kan-code.com,1,electric
zvanausdal@kan-code.com,2,electric
