email,order_entered,energy_efficiency_ratio
rgochal@hottechi.com,1,3.0
rgochal@hottechi.com,2,5.4
rgochal@hottechi.com,3,2.4
rgochal@hottechi.com,6,1.9
rgochal@hottechi.com,7,3.3
rgood@nam-zim.com,4,2.3
rhalter@konmatfix.com,2,6.8
rhalter@konmatfix.com,3,1.8
rhanafan@ontomedia.com,1,1.1
rharnos@lexiqvolax.com,1,4.0
rharoldson@labdrill.com,3,1.3
rharoldson@plexzap.com,3,2.5
rharoldson@yearin.com,1,9.6
rharoldson@yearin.com,3,3.0
rhauenstein@rangreen.com,2,0.5
rhauenstein@rangreen.com,3,0.5
rhaufler@ron-tech.com,3,11.0
rhaufler@ron-tech.com,4,2.5
rhaufler@sonron.com,1,1.4
rhaufler@stanredtax.com,2,1.2
rhaufler@stanredtax.com,3,1.2
rheimann@konex.com,2,2.7
rheimann@konex.com,3,2.7
rheintzman@silis.com,1,3.4
rhochard@plussunin.com,1,2.3
rhollack@labdrill.com,3,7.5
rhollack@labdrill.com,4,5.1
rhoogland@hottechi.com,1,1.6
rhughey@zoomit.com,1,1.5
rinouye@rundofase.com,1,1.9
rinouye@rundofase.com,2,1.8
rinouye@rundofase.com,4,2.8
rjacobos@sunnamplex.com,1,2.8
rjacobos@sunnamplex.com,2,1.4
rjayson@scottech.com,4,5.5
rjulia@streethex.com,1,12.6
rkeneipp@konex.com,2,3.8
rkippley@y-corporation.com,2,6.2
rkippley@zotware.com,2,4.5
rkippley@zotware.com,4,5.5
rklang@rangreen.com,1,1.0
rklang@rangreen.com,2,14.5
rkoppinger@newex.com,2,5.1
rkoppinger@newex.com,3,1.9
rkoppinger@newex.com,4,2.9
rkulzer@golddex.com,2,1.5
rlacovara@green-plus.com,1,2.5
rlacovara@green-plus.com,2,2.9
rlary@iselectrics.com,1,3.0
rlary@iselectrics.com,3,11.4
rlary@j-texon.com,2,2.4
rlary@j-texon.com,4,2.1
rlary@j-texon.com,6,0.6
rlawler@conecom.com,1,1.9
rlawler@conecom.com,3,2.4
rlayous@conecom.com,2,1.0
rleto@cancity.com,1,9.4
rlietz@isdom.com,3,12.1
rlietz@nam-zim.com,1,3.3
rlimmel@singletechno.com,1,1.5
rlinahan@betasoloin.com,1,1.6
rlinahan@betasoloin.com,3,13.1
rlizama@zotware.com,4,1.2
rmai@kinnamplus.com,3,2.1
rmalvin@betatech.com,1,2.3
rmartabano@plexzap.com,1,9.6
rmartabano@plexzap.com,2,1.6
rmconnell@conecom.com,2,3.6
rmeinerding@toughzap.com,2,6.1
rmeinerding@toughzap.com,3,2.6
rmeinerding@toughzap.com,4,4.4
rmenter@inity.com,1,3.6
rmenter@inity.com,2,2.0
rmenter@inity.com,4,1.2
rmenter@inity.com,6,1.5
rmonarrez@sonron.com,7,2.4
rmonterrubio@iselectrics.com,1,0.4
rmorocco@donquadtech.com,2,4.2
rnestle@rundofase.com,5,1.8
rnestle@rundofase.com,6,2.3
rnestle@scotfind.com,2,1.9
rnunlee@labdrill.com,3,5.7
rpaa@mathtouch.com,1,4.3
rpagliuca@j-texon.com,2,3.9
rpapasergi@labdrill.com,2,4.6
rpaskin@silis.com,2,4.9
rpelkowski@golddex.com,2,2.8
rpelkowski@golddex.com,3,2.2
rperin@scottech.com,2,3.1
rperin@scottech.com,3,1.2
rperin@scottech.com,4,4.9
rperin@scottech.com,6,3.0
rperruzza@green-plus.com,1,7.1
rperruzza@green-plus.com,3,1.7
rpugh@gogozoom.com,1,3.7
rragel@bioholding.com,1,2.5
rragel@bioholding.com,2,2.0
rragel@dalttechnology.com,1,3.3
rragel@silis.com,1,4.4
rrhoden@scottech.com,1,1.2
rrhoden@scottech.com,2,1.0
rrhoden@y-corporation.com,2,4.1
rrhoden@y-corporation.com,3,0.8
rrhoden@y-corporation.com,6,1.5
rrhym@ontomedia.com,2,3.1
rriopelle@silis.com,1,3.0
rsaras@condax.com,1,6.5
rsawchuk@green-plus.com,1,5.1
rsawchuk@openlane.com,1,4.8
rsawchuk@openlane.com,4,2.1
rscipione@codehow.com,1,1.6
rscipione@codehow.com,2,2.6
rscipione@codehow.com,3,2.0
rshadrick@ron-tech.com,1,3.7
rshin@golddex.com,1,0.8
rshin@golddex.com,2,1.2
rsilvestrini@hatfan.com,1,3.1
rsilvestrini@hatfan.com,3,0.9
rsteffensmeier@xx-holding.com,4,2.7
rsteier@labdrill.com,3,5.8
rsteier@labdrill.com,4,6.8
rstenseth@j-texon.com,1,1.5
rstoltzman@j-texon.com,1,1.5
rstoltzman@y-corporation.com,3,15.8
rstuer@bioplex.com,2,16.4
rsturiale@y-corporation.com,1,0.9
rsturiale@y-corporation.com,4,0.9
rsuell@y-corporation.com,2,2.1
rswayze@conecom.com,3,3.7
rswayze@fasehatice.com,2,4.9
rsweely@zoomit.com,2,1.5
rsweely@zoomit.com,3,0.7
rtheodorov@openlane.com,4,7.5
rtheodorov@streethex.com,1,3.1
rtheodorov@streethex.com,2,3.6
rtheodorov@streethex.com,3,1.3
rtillotson@doncon.com,1,5.6
rtimenez@plexzap.com,1,12.0
rtomblin@faxquote.com,1,4.0
rtromblay@yearin.com,1,1.9
rvanausdal@toughzap.com,2,3.3
rvanheusen@cancity.com,3,2.5
rventura@condax.com,1,3.7
rvonasek@groovestreet.com,1,3.5
rvonasek@newex.com,1,3.0
rvonasek@newex.com,3,1.5
rvonasek@newex.com,6,2.7
rvonasek@newex.com,8,1.7
rvonasek@sumace.com,2,2.0
rwalthall@gogozoom.com,1,4.4
rwaycott@j-texon.com,3,4.1
rwenzinger@zathunicon.com,1,2.4
rwitten@nam-zim.com,1,4.8
rwitten@nam-zim.com,3,3.7
rwolny@funholding.com,3,1.9
rworlds@singletechno.com,2,2.1
rworlds@singletechno.com,5,8.2
rworlds@zoomit.com,6,2.7
rworlds@zoomit.com,9,1.8
rworlds@zoomit.com,10,1.2
ryaw@sonron.com,2,2.7
rzane@zencorporation.com,1,1.8
rzane@zencorporation.com,3,1.6
rzurcher@scotfind.com,1,1.6
rzurcher@scotfind.com,3,3.4
sadkin@codehow.com,2,1.4
sadkin@ontomedia.com,3,2.9
sadkin@ontomedia.com,4,2.5
sadkin@rangreen.com,3,1.8
sagramonte@donquadtech.com,3,2.2
sagramonte@donquadtech.com,5,4.2
samigon@labdrill.com,2,1.4
sandreason@goodsilron.com,2,0.3
sandreason@goodsilron.com,3,0.8
sangalich@stanredtax.com,1,0.6
sasar@codehow.com,2,3.3
sauber@ontomedia.com,2,18.0
sbachman@xx-holding.com,3,1.7
sberganza@donquadtech.com,2,2.1
sberganza@donquadtech.com,3,12.6
sberlanga@rangreen.com,1,2.3
sberlanga@rangreen.com,3,5.0
sberlanga@rantouch.com,1,1.5
sblunk@ganjaflex.com,2,2.5
sblunk@ganjaflex.com,3,4.7
sblunk@ganjaflex.com,4,4.1
sboord@doncon.com,1,2.8
sboord@doncon.com,2,1.3
sboulter@finhigh.com,3,1.6
sbreland@newex.com,2,1.9
sbruschke@toughzap.com,2,6.1
sbruschke@toughzap.com,4,3.2
scaldarera@treequote.com,1,2.2
scaldarera@treequote.com,2,2.2
scaldarera@treequote.com,4,3.7
scaldarera@treequote.com,5,14.1
scentini@ron-tech.com,1,1.1
scentini@ron-tech.com,2,1.3
scentini@ron-tech.com,3,1.9
schaffins@golddex.com,1,3.5
schaffins@golddex.com,3,5.6
scloney@konmatfix.com,1,2.2
scomnick@zencorporation.com,2,2.0
scookey@stanredtax.com,1,6.9
scorrington@donware.com,2,1.5
scorrington@donware.com,4,2.3
scorrington@donware.com,5,2.4
scorrington@goodsilron.com,2,4.9
sdegroot@hatfan.com,1,2.4
sdegroot@hatfan.com,3,2.4
sdemesa@dalttechnology.com,2,2.8
sdevreese@streethex.com,2,7.7
sdevreese@streethex.com,4,2.8
sdevreese@streethex.com,5,6.1
sdevreese@streethex.com,7,2.9
sdewar@sonron.com,1,13.1
sdilello@bioplex.com,1,2.1
sdopico@conecom.com,1,9.5
sdopico@faxquote.com,1,2.5
sdopico@faxquote.com,3,2.1
sdrymon@j-texon.com,1,8.9
sduenas@cancity.com,1,2.3
sduenas@cancity.com,3,7.3
sduenas@plussunin.com,1,1.9
sduenas@plussunin.com,3,7.6
sehmann@labdrill.com,3,1.9
sehmann@labdrill.com,4,3.1
sehmann@treequote.com,1,3.0
semigh@finjob.com,2,3.2
semigh@finjob.com,4,2.5
sengelberg@rundofase.com,2,1.9
sfarrar@newex.com,2,1.1
sfelger@plusstrip.com,1,2.2
sfelger@plusstrip.com,3,5.8
sferencz@isdom.com,1,1.6
sferencz@isdom.com,2,2.1
sfillingim@finjob.com,1,4.4
sflosi@goodsilron.com,3,2.5
sfrankel@fasehatice.com,3,12.6
sfrankel@fasehatice.com,5,3.2
sfrey@openlane.com,1,28.2
sfritz@scotfind.com,1,1.7
sfritz@scotfind.com,2,4.5
sgehrett@dontechi.com,1,0.5
sgehrett@dontechi.com,3,1.6
sgehrett@dontechi.com,6,1.6
sgellinger@rundofase.com,2,2.5
sgibes@rantouch.com,1,5.9
sgibes@rantouch.com,4,3.6
sgillian@silis.com,1,13.7
sgillian@silis.com,2,3.5
sgillian@silis.com,3,4.9
sgillian@silis.com,4,2.7
sgleich@doncon.com,2,0.9
sgoldammer@j-texon.com,4,4.6
sgoldammer@silis.com,1,6.0
sgoldammer@silis.com,2,3.1
sgoldammer@silis.com,5,2.6
sgoldammer@silis.com,6,2.1
shalter@groovestreet.com,3,2.3
shalter@groovestreet.com,5,3.2
shalter@groovestreet.com,6,3.7
shalter@zathunicon.com,2,2.5
shamilton@conecom.com,1,1.5
shamilton@conecom.com,2,1.2
shamilton@conecom.com,3,3.7
sharoldson@yearin.com,2,1.7
shauenstein@scotfind.com,3,3.2
shirpara@betatech.com,4,6.4
shirpara@cancity.com,2,1.5
shochard@ganjaflex.com,3,3.1
shochard@ganjaflex.com,4,2.2
shoogland@scottech.com,1,3.6
sinouye@golddex.com,1,3.4
sisaacs@betatech.com,1,1.9
sisaacs@betatech.com,2,1.1
sjacobos@nam-zim.com,1,0.6
sjacobos@nam-zim.com,2,2.9
sjayson@ron-tech.com,1,9.8
sjeanty@scotfind.com,2,2.0
sjeanty@scotfind.com,3,4.8
sjeanty@scotfind.com,4,10.8
sjulia@openlane.com,2,3.9
sjulia@openlane.com,5,5.4
sjurney@cancity.com,2,1.8
sjurney@cancity.com,3,8.8
skaniecki@xx-zobam.com,1,9.2
skarpin@konmatfix.com,1,2.8
skiel@sumace.com,2,7.5
skiel@sumace.com,3,1.3
skiel@sumace.com,4,5.9
skines@donquadtech.com,1,2.3
skines@donquadtech.com,3,3.1
skines@donquadtech.com,4,1.5
skines@donquadtech.com,6,9.4
sklang@conecom.com,1,3.6
sklang@conecom.com,2,2.1
sklimek@golddex.com,3,3.6
sklimek@golddex.com,4,5.7
skorando@codehow.com,3,1.2
sleinenbach@plussunin.com,2,1.4
slinahan@toughzap.com,2,2.3
slinahan@toughzap.com,4,2.9
slipke@silis.com,3,8.7
sloder@kan-code.com,1,4.3
sloder@kan-code.com,2,4.1
slorens@openlane.com,4,1.7
slouissant@lexiqvolax.com,2,2.7
sluczki@cancity.com,2,1.6
sluczki@codehow.com,4,1.5
sluczki@codehow.com,5,2.5
slukasik@dontechi.com,2,10.3
slukasik@dontechi.com,3,1.4
smaclead@plusstrip.com,1,1.6
smai@newex.com,1,3.1
smaile@inity.com,3,1.5
smaisto@sonron.com,2,8.6
smaisto@sonron.com,3,1.1
smaisto@sonron.com,7,2.2
smalet@golddex.com,5,8.2
smanno@blackzim.com,1,2.0
smanno@blackzim.com,2,1.4
smanno@sonron.com,2,2.2
smanno@sonron.com,4,3.6
smastella@condax.com,3,1.0
smastella@condax.com,4,1.5
smastella@condax.com,6,1.9
smauson@funholding.com,1,3.8
smauson@opentech.com,1,2.4
smaynerich@newex.com,2,2.1
smaynerich@newex.com,4,6.2
smcrae@labdrill.com,4,3.0
smelnyk@green-plus.com,1,2.4
smelnyk@green-plus.com,3,1.3
smelnyk@konmatfix.com,3,1.3
smelnyk@konmatfix.com,4,1.3
smiro@konex.com,1,1.5
smiro@konex.com,2,4.4
smonterrubio@ganjaflex.com,2,3.9
smorocco@isdom.com,1,2.7
smotley@newex.com,4,1.7
smunns@betatech.com,1,4.6
smunns@betatech.com,2,3.6
snayar@plussunin.com,2,2.4
snicka@bioholding.com,1,2.3
snicka@bioholding.com,2,1.8
snicka@doncon.com,4,0.5
snicolozakes@plussunin.com,2,1.0
snicolozakes@plussunin.com,3,4.2
sogg@donware.com,7,2.5
sonofrio@kinnamplus.com,2,1.9
spapasergi@statholdings.com,3,1.4
sparlato@zumgoity.com,1,1.4
sparlato@zumgoity.com,2,1.4
sparlato@zumgoity.com,3,3.2
sperin@scottech.com,1,2.1
sperin@silis.com,1,1.0
sperin@silis.com,6,0.9
spolidori@konex.com,1,4.5
spontoriero@konex.com,1,1.5
spontoriero@konex.com,5,2.4
spontoriero@konex.com,6,1.6
spoquette@funholding.com,9,1.0
spoquette@funholding.com,10,7.2
spoquette@funholding.com,12,2.5
spoquette@funholding.com,13,4.9
spoullion@fasehatice.com,1,1.8
spoullion@fasehatice.com,4,2.4
sragel@kinnamplus.com,1,1.9
sragel@kinnamplus.com,2,7.2
srauser@zathunicon.com,1,2.3
srauser@zathunicon.com,2,1.7
srauser@zathunicon.com,4,2.4
sreiber@green-plus.com,1,2.5
sreitler@openlane.com,1,11.7
srentfro@fasehatice.com,3,5.1
srestrepo@bioplex.com,3,4.4
srestrepo@bioplex.com,6,7.5
srhymes@iselectrics.com,1,1.0
sriopelle@opentech.com,1,2.5
sriopelle@opentech.com,3,1.5
srochin@kinnamplus.com,2,2.2
srodefer@faxquote.com,4,6.6
sruta@codehow.com,2,15.8
ssahagun@labdrill.com,1,8.6
ssaulter@sonron.com,2,4.0
ssayaphon@rangreen.com,1,0.5
ssayaphon@rangreen.com,2,0.7
sscheyer@stanredtax.com,1,2.6
sschmaltz@inity.com,2,3.2
sschmaltz@ron-tech.com,2,2.8
sschmaltz@ron-tech.com,4,2.6
sschmaltz@xx-holding.com,2,1.6
sschmaltz@zencorporation.com,1,3.3
sschmaltz@zencorporation.com,2,3.2
sschnitzler@sonron.com,1,6.6
sseewald@isdom.com,1,4.7
ssengbusch@yearin.com,5,3.9
ssergi@toughzap.com,1,4.2
sshadrick@dontechi.com,1,1.8
sshadrick@dontechi.com,2,2.4
sshinko@plusstrip.com,1,3.5
ssilvestrini@sonron.com,1,3.0
ssimilton@betatech.com,4,3.0
ssimilton@conecom.com,3,2.7
ssimilton@conecom.com,4,1.4
sskursky@gogozoom.com,1,5.4
sskursky@gogozoom.com,4,2.8
sskursky@gogozoom.com,6,1.7
sslusarski@bioholding.com,1,9.2
sslusarski@bioholding.com,2,15.4
sslusarski@zumgoity.com,2,2.3
sslusarski@zumgoity.com,3,5.6
sspringe@donware.com,4,1.8
sstrassner@year-job.com,1,2.1
ssweely@funholding.com,1,1.8
ssweely@funholding.com,3,5.3
ssweely@funholding.com,4,2.8
stawil@rundofase.com,1,3.9
stegarden@warephase.com,1,2.6
stillotson@doncon.com,1,2.5
stjepkema@isdom.com,1,3.9
stjepkema@isdom.com,3,3.3
sturinetti@sumace.com,3,1.8
sturinetti@sumace.com,6,1.7
sturinetti@sumace.com,8,1.8
suyetake@plussunin.com,4,3.2
suyetake@plussunin.com,5,2.7
svocelka@zotware.com,1,6.0
svonasek@plussunin.com,1,3.7
sweglarz@nam-zim.com,3,1.8
swesterbeck@zencorporation.com,1,6.9
swildfong@lexiqvolax.com,3,9.3
swildfong@lexiqvolax.com,4,1.6
swildfong@lexiqvolax.com,5,3.2
swildfong@lexiqvolax.com,6,1.3
swildfong@lexiqvolax.com,8,2.1
swolfgramm@openlane.com,1,1.9
swolfgramm@openlane.com,2,5.1
swolfgramm@openlane.com,3,3.2
swolfgramm@openlane.com,4,2.2
swolfgramm@opentech.com,1,8.7
swolfgramm@opentech.com,3,1.8
sworlds@plussunin.com,2,6.3
syaw@stanredtax.com,3,1.7
szurcher@stanredtax.com,2,1.9
tadkin@year-job.com,1,2.6
tadkin@year-job.com,2,6.2
tadkin@year-job.com,5,1.5
tahle@rangreen.com,2,1.5
talbares@donquadtech.com,1,2.5
tarceo@sumace.com,1,3.3
tarceo@sumace.com,2,2.5
tarceo@sumace.com,3,1.5
tarias@zencorporation.com,1,9.4
tarias@zencorporation.com,2,1.9
tauber@statholdings.com,2,6.4
tbaltimore@dambase.com,3,2.9
tbatman@toughzap.com,1,3.2
tbennick@xx-holding.com,2,6.4
tbennick@xx-holding.com,3,2.9
tberganza@bioplex.com,4,3.3
tberganza@bioplex.com,7,12.1
tberganza@bioplex.com,9,11.4
tberlanga@opentech.com,1,3.2
tberray@newex.com,2,1.8
tberray@newex.com,3,1.2
tbevelacqua@iselectrics.com,4,2.7
tbilden@doncon.com,1,2.1
tbilden@doncon.com,2,2.9
tbirkner@zoomit.com,1,1.7
tblunk@warephase.com,1,2.0
tborgman@goodsilron.com,1,3.6
tbourbon@ron-tech.com,1,8.3
tbrachle@codehow.com,1,1.6
tbrachle@codehow.com,2,2.8
tbrachle@finhigh.com,1,7.1
tbrachle@plusstrip.com,1,1.3
tbriddick@golddex.com,1,1.7
tbriddick@golddex.com,4,2.0
tbrossart@zathunicon.com,3,3.0
tbrucato@singletechno.com,1,3.0
tbuvens@green-plus.com,2,4.8
tbuvens@green-plus.com,3,2.8
tcaiafa@goodsilron.com,1,1.6
tcampain@inity.com,1,9.1
tcandlish@dalttechnology.com,1,8.0
tcantres@opentech.com,1,2.3
tcaudy@conecom.com,2,2.6
tcaudy@finjob.com,4,1.5
tchaffins@lexiqvolax.com,2,5.2
tchaffins@singletechno.com,1,4.2
tchaffins@statholdings.com,1,1.2
tchaffins@statholdings.com,2,2.1
tchavous@fasehatice.com,2,0.7
tclaucherty@toughzap.com,1,3.4
tclaucherty@toughzap.com,2,5.2
tcloney@openlane.com,1,2.5
tcloney@openlane.com,4,4.0
tcomnick@yearin.com,2,2.1
tcomnick@yearin.com,3,1.6
tcomnick@yearin.com,4,3.4
tcookey@finhigh.com,1,2.2
tcookey@finhigh.com,2,1.4
tcork@bioholding.com,1,4.2
tcork@bioholding.com,2,1.9
tcorrington@y-corporation.com,1,1.2
tcorrington@y-corporation.com,2,2.6
tcorrington@y-corporation.com,6,3.2
tdegonia@zotware.com,1,5.1
tdegonia@zotware.com,2,3.6
tdegonia@zotware.com,3,2.4
tdelasancha@konex.com,3,2.3
tdelasancha@konex.com,6,3.9
tdeleo@warephase.com,2,4.2
tdeleo@warephase.com,3,2.3
tdevreese@plusstrip.com,3,3.7
tdhamer@mathtouch.com,1,2.7
tdhamer@mathtouch.com,3,2.2
tdhamer@ron-tech.com,1,3.1
tdilello@goodsilron.com,3,2.1
tdilello@goodsilron.com,4,3.7
tdinos@sonron.com,3,1.2
tdopico@konex.com,1,2.0
tdopico@konex.com,2,7.0
tdopico@konex.com,4,3.1
tdopico@konex.com,6,9.1
tdrymon@finjob.com,1,11.4
tdubaldi@green-plus.com,1,3.8
teanes@plussunin.com,3,3.5
tengelberg@y-corporation.com,1,8.4
tengelberg@y-corporation.com,2,1.7
tennaco@dalttechnology.com,3,5.2
tfelger@bioplex.com,1,12.6
tferencz@rantouch.com,1,4.4
tferencz@rantouch.com,2,2.7
tfoller@zencorporation.com,3,2.9
tfoller@zencorporation.com,4,2.5
tfrerking@sumace.com,1,3.0
tfrerking@sumace.com,2,2.4
tfritz@year-job.com,1,2.5
tgalam@doncon.com,1,1.7
tgalam@doncon.com,3,14.0
tgehrett@nam-zim.com,1,9.8
tgellinger@blackzim.com,1,1.8
tgellinger@blackzim.com,3,1.0
tgellinger@blackzim.com,5,1.9
tgesick@green-plus.com,3,1.3
tgesick@green-plus.com,4,2.8
tgesick@green-plus.com,6,1.5
tgesick@plusstrip.com,1,3.4
tglick@opentech.com,1,4.4
tglick@opentech.com,3,2.8
tglick@opentech.com,5,7.8
tglick@opentech.com,6,1.7
tgobern@hottechi.com,2,2.4
tgobern@hottechi.com,3,1.7
tgotter@y-corporation.com,1,1.9
tharnos@fasehatice.com,3,2.7
tharnos@statholdings.com,1,4.3
tharnos@statholdings.com,2,4.8
tharnos@statholdings.com,3,1.9
tharoldson@groovestreet.com,1,6.4
thiatt@dalttechnology.com,1,4.1
thixenbaugh@plexzap.com,4,8.7
thoa@faxquote.com,3,3.5
thoffis@ontomedia.com,2,1.9
thoffis@ontomedia.com,3,1.8
thoopengardner@silis.com,1,0.8
thudnall@finhigh.com,2,2.2
thudnall@kan-code.com,1,0.9
tjillson@kinnamplus.com,2,5.3
tjillson@kinnamplus.com,4,3.5
tjuvera@newex.com,1,1.7
tjuvera@newex.com,2,10.7
tjuvera@newex.com,3,2.3
tkarpin@finhigh.com,1,8.1
tkarpin@finhigh.com,3,1.2
tkarpin@konex.com,2,1.7
tkarpin@konex.com,3,1.7
tklusman@condax.com,1,28.3
tknipp@green-plus.com,1,18.2
tkorando@inity.com,2,10.7
tlabreche@blackzim.com,1,4.1
tlacovara@sumace.com,2,10.1
tlacovara@sumace.com,3,2.2
tlacovara@sumace.com,4,3.5
tlatzke@zoomit.com,1,22.7
tlinahan@sumace.com,3,4.4
tlinahan@sumace.com,4,4.2
tlipke@treequote.com,3,2.4
tlipke@treequote.com,4,1.8
tlukasik@cancity.com,1,8.6
tlukasik@cancity.com,2,2.3
tlukasik@cancity.com,3,2.0
tlukasik@cancity.com,6,3.7
tlungren@donquadtech.com,1,2.5
tlungren@donquadtech.com,4,9.7
tmaclead@openlane.com,2,1.3
tmaile@zotware.com,7,2.6
tmaillard@bioholding.com,2,10.3
tmaisto@konex.com,1,3.0
tmccullan@zotware.com,1,5.0
tmcnease@finjob.com,2,1.7
tmcrae@isdom.com,1,2.3
tmeisel@faxquote.com,1,4.4
tmelnyk@newex.com,1,4.7
tmenter@dalttechnology.com,3,3.2
tmonarrez@codehow.com,2,2.3
tmunis@betatech.com,1,7.1
tmunis@betatech.com,2,12.3
tmunis@faxquote.com,4,3.5
tmunis@faxquote.com,5,1.2
tnachor@finjob.com,1,4.6
tnachor@year-job.com,1,1.2
tnachor@year-job.com,3,2.4
toldroyd@rantouch.com,2,11.8
toldroyd@rantouch.com,7,5.9
toldroyd@zotware.com,2,3.0
toldroyd@zotware.com,3,2.6
tonofrio@rangreen.com,1,10.1
tostolaza@donware.com,4,10.2
tpalaspas@cancity.com,2,4.4
tpalaspas@cancity.com,4,5.7
tpapasergi@zoomit.com,3,1.0
tperruzza@ron-tech.com,3,1.9
tperruzza@ron-tech.com,4,2.1
tperruzza@ron-tech.com,6,8.8
tperruzza@ron-tech.com,8,1.1
tperruzza@ron-tech.com,9,10.0
tpolidori@toughzap.com,1,2.6
tpugh@xx-holding.com,2,6.6
tpugh@xx-holding.com,4,2.1
tradde@j-texon.com,1,13.6
trauser@sunnamplex.com,2,1.1
treiber@dontechi.com,1,1.4
treiber@inity.com,4,2.6
trentfro@streethex.com,2,1.1
trim@green-plus.com,1,2.1
trim@green-plus.com,3,5.1
trim@kan-code.com,1,2.9
trim@kan-code.com,2,1.0
trodeigues@yearin.com,3,2.1
trodenberger@ontomedia.com,1,6.1
trodenberger@ontomedia.com,2,0.9
trodenberger@ontomedia.com,3,5.6
trodenberger@ontomedia.com,6,5.8
troyster@faxquote.com,1,6.3
troyster@stanredtax.com,2,1.6
troyster@stanredtax.com,3,1.0
tsahagun@inity.com,1,11.6
tsahagun@nam-zim.com,1,4.5
tsahagun@nam-zim.com,3,1.3
tsemidey@bioplex.com,2,1.1
tsemidey@ontomedia.com,1,2.0
tsengbusch@singletechno.com,4,4.9
tsengbusch@statholdings.com,3,2.9
tshealy@konmatfix.com,2,1.8
tshealy@konmatfix.com,3,9.9
tshields@warephase.com,4,2.6
tshin@inity.com,1,2.3
tshin@inity.com,4,4.8
tshinko@scotfind.com,1,1.4
tskulski@golddex.com,1,1.1
tskulski@golddex.com,2,1.1
tskulski@golddex.com,3,0.8
tskulski@openlane.com,1,4.5
tskulski@openlane.com,2,6.4
tskulski@openlane.com,3,2.3
tslayton@sumace.com,1,6.3
tspringe@zotware.com,1,2.0
tstem@rangreen.com,1,5.3
tstem@rangreen.com,8,1.3
tstem@rangreen.com,9,2.0
tstenseth@conecom.com,3,6.5
tstenseth@conecom.com,5,5.0
tstorment@yearin.com,1,3.4
tstuer@singletechno.com,1,12.9
tsyrop@ganjaflex.com,2,1.7
tsyrop@ganjaflex.com,3,2.4
tsyrop@sunnamplex.com,2,7.5
tthyberg@year-job.com,3,1.6
tthyberg@year-job.com,4,2.5
ttillotson@betasoloin.com,1,4.5
ttoelkes@y-corporation.com,1,7.3
ttoelkes@y-corporation.com,2,2.3
ttolfree@golddex.com,1,3.5
ttolfree@golddex.com,3,1.6
ttolfree@mathtouch.com,1,3.5
ttomasulo@j-texon.com,1,0.8
ttomasulo@j-texon.com,2,0.8
ttomasulo@j-texon.com,3,0.3
ttromblay@streethex.com,3,10.0
tvanheusen@j-texon.com,1,5.3
tvarriano@bioholding.com,2,4.8
tvarriano@hottechi.com,2,6.4
tvenere@zoomit.com,2,2.5
tvizarro@plussunin.com,1,4.0
twaymire@plusstrip.com,1,12.4
tyum@yearin.com,1,3.8
tyum@yearin.com,2,20.1
vangalich@plexzap.com,1,1.4
varias@labdrill.com,2,1.9
vbarfield@xx-zobam.com,6,1.5
vbiddy@warephase.com,2,3.6
vbitsuie@funholding.com,1,5.1
vblackwood@konex.com,1,4.9
vblackwood@konex.com,4,10.9
vblackwood@rantouch.com,2,3.6
vbookamer@domzoom.com,4,1.2
vbourbon@labdrill.com,1,2.5
vbrideau@funholding.com,1,8.2
vbrideau@funholding.com,2,7.4
vbrossart@dontechi.com,1,1.7
vbrossart@dontechi.com,7,4.5
vbrossart@konmatfix.com,1,3.6
vbrossart@konmatfix.com,7,2.0
vcantres@year-job.com,3,4.9
vcantres@year-job.com,5,13.4
vcantres@year-job.com,6,4.9
vcantres@yearin.com,3,7.3
vcartan@ganjaflex.com,1,8.4
vcentini@sonron.com,2,3.5
vchui@yearin.com,1,9.0
vcolaizzo@codehow.com,4,3.4
vcoody@warephase.com,1,1.0
vcoody@warephase.com,2,1.1
vcoody@warephase.com,3,5.8
vcookey@donware.com,1,1.2
vcorbley@sunnamplex.com,1,5.1
vcorbley@sunnamplex.com,4,3.0
vdeleo@fasehatice.com,1,6.7
vdewar@konex.com,3,13.7
vdinos@treequote.com,2,2.2
vdinos@treequote.com,3,2.5
vdinos@treequote.com,4,2.6
vfishburne@fasehatice.com,4,3.8
vflosi@scotfind.com,2,4.8
vflosi@scotfind.com,3,4.5
vflosi@scotfind.com,4,4.2
vgehrett@golddex.com,2,1.8
vgehrett@golddex.com,3,1.0
vgesick@groovestreet.com,1,4.1
vgesick@groovestreet.com,2,2.3
vgreenbush@ron-tech.com,3,2.2
vgreenbush@ron-tech.com,4,1.5
vgrenet@cancity.com,3,1.3
vgrenet@cancity.com,5,2.5
vgrenet@cancity.com,7,3.1
vhalter@mathtouch.com,1,8.5
vhamilton@dambase.com,3,4.8
vharnos@konmatfix.com,1,12.7
vhengel@konex.com,1,3.6
vhengel@toughzap.com,2,3.7
vhirpara@yearin.com,1,3.6
vhirpara@yearin.com,2,2.0
vhochard@statholdings.com,6,3.2
vhoogland@scottech.com,2,3.8
vhoogland@scottech.com,3,12.1
vinouye@zencorporation.com,1,1.8
vinouye@zencorporation.com,2,1.6
vinouye@zencorporation.com,3,2.3
vinouye@zencorporation.com,4,4.0
vjuvera@condax.com,3,8.0
vjuvera@condax.com,4,3.1
vjuvera@condax.com,6,1.6
vkarpel@doncon.com,1,6.0
vkarpel@doncon.com,3,2.5
vkarpel@doncon.com,4,5.7
